,is_spoiler,review_text
22353,True,"This is without a doubt the movie I have seen the most time in my life, and I am hoping to watch it many times again before I die. I cannot understand how anyone can hate this movie, I don't give a F*** if it stole an Oscar from Pulp Fiction or The Shawshank Redemption. (Both some of my favorite movies) Probably the movie with most undeserved hate, and I can simply not understand why, This movie has everything, and here's why. This movie is both heart-warming and heart-breaking, it is funny, sad, adventurous, and most of all beautiful, to not love this movie you must be the saddest person on earth, just meaning that I do not see how anyone can not look at this movie without tears in their eyes. I mean this movie broke me down the first time I watched it, and it broke me down the 10th time I saw it. It is the most beautiful story about love, friendship, family, but if there is one thing Forrest Gump is about it is life. To see the life of this simple minded man will almost certainly change your's.The way Robert Zemeckis directs this movie is more than perfect, and is a huge part of why the movie is so utterly amazing. Without a doubt Zemecki's best movie yet, counting all the great movies he has made. The soundtrack is also one of the most beautiful I have heard in years, and and just perfectly captures the movie. Tom Hanks almost certainly gives his best performance till date, and Robin Wright just outshines herself in this amazing performance. Also incredible performances from some more unknown actors like, Sally Field, Gary Sinise, and Mykelti Williamson. I don't think I can name another movie that has both made me laugh so much and cry so much. I don't think I can name another movie where I have ever been so sad, ever been so happy, ever been so empathetic to a guy I know is pure fiction. But I think I have praised this movie long enough for you to get my view, so i am gonna finish by saying, if you haven't watched this movie you have no idea what you are missing. 10/10"
22354,True,"What I find completely ridiculous is why this movie, in my opinion one of the best ever, has such a low rating, so I've tried to figure out what some found against it.I noticed that the haters of this movie who make it have a lower rating than it actually deserves mainly argue that it promotes the government's politics of submission: the idea that ""if you're an idiot but you do what you're told then you will be rewarded, but, if you experience life then you're going to die a miserable death."" I'm not an American myself so i don't have any intention to defend the government or anyone else, but I think that the political events witnessed by the character in the movie make many miss the whole substance of the film. I think these bits of history only add to the magic of the film, making Forrest part of a fantastic world that seems so incredibly real though. How can somebody say that Forrest is just an idiot, an ordinary person who does everything that he is told to do? It appears to me that in fact,in his innocence, Forrest does what he feels he has to do,no matter the situations and the people around him, lead only by an inner sense of right. So what actually seems to be special about Forrest is that, regardless of his intelligence, he has the capacity to discover simple truth and life values that all the others around him miss: he tries to save Bubba endangering his own life, he gives Bubba's family money and mainly displays simple goodness in everything he does. So if you haven't yet seen the movie or you were disappointed by it, try watching it without analyzing things that much and just open your heart towards that world. The brilliant humour, the hilarious yet touching acting, the special effects and the uplifting message are totally rewarding."
22355,True,"Starring: Tom Hanks, Robin Wright, Gary Sinise, Sally Field This was flat out one of the best movies of 1994. It won best picture for a reason, along with a few other Academy Awards. I think one of the tag lines for the movie was, ""The world will never be the same once you've seen it through the eyes of Forrest Gump."" How true. The movie is basically one simple man's journey through life. And what a journey.The movie opens with Forrest (Hanks) sitting at a bus stop, waiting to go see Jenny (Wright) after being apart from her for years. Who is Jenny, you ask? We'll get to that in a minute. Forrest strikes up a conversation or two with the people that come and wait for the bus with him. Or, more accurately, he keeps talking regardless of whether anybody is listening or not. The movie plays out as a flashback, with Forrest taking us through all the major events of his life and narrating them.The flashback starts when Forrest is a little boy, about six years old or so, just at about the age where he should be starting school. We get to take a look at Forrest's childhood as he gets leg braces to straighten out his back, as his momma (Field) fights (and does a few other things) to get him into public school, and as he meets for the first time the love of his life. Jenny. He meets her on the way to school, sitting next to her on the bus, and they strike up a friendship immediately.Eventually we progress to the point where Forrest and Jenny are in high school, and we travel along with Forrest as he makes it onto the football team and gets to go to college. Forrest and Jenny never date, but he's always there to protect her. Anytime he thinks she's in trouble, he rushes to the rescue, ready to beat the ever-loving snot out of anyone who even looks at his Jenny wrong. I think one of my favorite scenes in the movie is when someone is dumb enough to slap Jenny. The film goes slow motion, Forrest's eyes go wide, and he starts charging at this guy like a runaway locomotive, and has the striking force of one too. Watching him beat the crap out of that guy is hilarious.As Forrest grows up and goes through school, college, the army, a Vietnam tour, becomes a ping pong celebrity, a shrimp boat captain, and eventually one of the richest men out there, he also gets to take a few stops in history as the filmmaker gives us his own spin of how he thinks history would have happened if Forrest Gump were there. He gets to meet the President three times, he's the man who exposes the Watergate scandal, he's at the school doors when Governor George Wallace tries to get some Negroes into a white school, and so on and so forth. It's really funny the way they manipulate historical footage to insert Forrest into the events of the past.This is truly a great movie. You'd be a fool to miss it.Bottom Line: 4 out of 4 (own this movie)"
22356,True,"FORREST GUMP (1994) **** Tom Hanks, Sally Field, Robin Wright, Gary Sinise, Mykelti Williamson. Brilliantly directed and inspiring comic drama about the truly extraordinary life and times of mentally challenged Forrest Gump (Hanks in the best role of his career won his second Best Actor Oscar in back-to-back winning roles), a simple, honest, and decent man whose childlike innocence is his lucky charm through his altering experiences that span the past two decades flawlessly. Mind-boggling Oscar-winning computerized effects by Industrial Light & Magic has Gump meeting the famous and infamous. Hanks is a wonder (dare you not to get a lump in your throat when it finally registers that he has a child {yes, that's Haley Joel Osment}- watch his face!) and gets fine support especially Wright as the love of his life and Sinise as his best friend (Best Supporting Actor nominee) superior adaptation of Winston Groom's novel by Eric Roth (also an Academy Award recepient) that truly captures lightning in a bottle. Oscars also went to director Robert Zemeckis and for Best Picture. *** One of my all-time favorite flicks. I still cry, particularly Forrest telling Jenny why he loves her so much (""You're my girl!"") and at the gravesite when the birds fly overhead."
22357,True,"i don't usually watch many family type movies, but forrest gump is honestly one of my favourite movies to watch with my son and partner. tom hanks is a wonderful actor and in this movie it shows! there are some tears, some comedy, some laughter, some sadness, just basically a lot of emotions that shows we are all human in one way or another. i never get tired of watching it and seem to learn life lessons every time i watch it because i have forgotten some small phrase or action or something, then think oh wow forgot about that! then it seems familiar like an old friend - it is that sort of movie. very highly recommend it to anyone!"
22358,True,"I saw this movie in the theaters back in 1994. When it was released on VHS I obtained that version. I've watched the movie about once every two years since then. This is an amazing movie in any number of ways. One big way it amazes me, is the way which it, as a simple and guileless little story, like a feather wafting in the breeze, nevertheless evokes raw rank hatred and eyeball-bulging, forehead vein-popping, spittle-spewing vitriol from liberals and so-called ""intellectuals"" who are absolutely certain that, like a guided missile, it is seeking them out, intentionally, personally, to insult them with rightwing thoughts and ideas, and by a nitwit character no less. Hahahaha. As if.So let's first thing pop that little pea right out of the shooter. Let's dispense with the bilge of this movie being some kind of sub rosa rightwing plot. Puh-leeeze. This is a mainstream Hollywood production. Robert Zemeckis, Tom Hanks, Sally Field, and Robin Wright Penn are all known Hollywood lefties, liberal devotees who would take the pipe long before allowing themselves to be associated with or be used by anything akin a rightwing movie, let alone be openly and voluntarily involved in making one. Bottom line, this is not a political movie. This is not a movie which is making any kind of political or social statements in any respect. People who think it is doing any of that are just working way too hard over-thinking it all. Period. It's odd because it's really not all that complicated of a thing to understand. Which leads directly to another amazing thing about this movie: it is amazing the way the simple little message the movie is actually sending just sails right over so many people's heads. Amazingly they just don't get it, and based on the comments here they still aren't getting it 14 years later and counting. So if you fall into that category let me help you out.What is the message of Forrest Gump? Stripped to its purest essence, this movie is about loyalty and devotion, particularly to the ones in our lives we love and care about. These are the human values being reinforced. Loyalty. Devotion. Forrest Gump embodies loyalty and devotion. To his mama. To his good best buddy Bubba. To the love of his life, Jenny. To his leader, Lt. Dan. And in the end to Forrest Jr. One by one and all together Forrest sticks by and takes care of his family, friends, and loved ones. This is the thread running through the entire story. This is what carries Forrest to all of the remarkable places he goes along the way.The use of a mentally challenged man as the leading man is a conceit, used to illustrate the point that loyalty and devotion are the most important things in life, trumping everything else. It drives home the point that nothing else really matters anywhere near as much. Indeed, it drives it home with blunt force. Maybe it drives it home too hard for such a simple little point. Maybe this is where the movie's detractors get themselves side-tracked. There are a number of other amazing and remarkable things about this movie. The performances. The special effects. The almost poetic simplicity of the story and the way it is told. See it for all this and more, but please, don't over-think it."
22359,True,"This might just be the best movie I have ever seen! It made me all kinds of emotional. There are parts that are so funny you will spit out your drink but other parts make it hard to swallow. Forest Gump is a simple man with a simple heart but he sure knows how to tell a story. This is my favorite movie of all time and I wish I could watch it again for the first time. I find that the worst part of the movie is the ending with Jennie. I think the only thing that disturbs me is that Jennie only comes to Forest when she is sick and no one else will take her and then she left... I felt as if Forest deserved more respect than that. However, the rest of the movie is golden. I 100% recommend it anyone in the world."
22360,True,"Since I first saw this film at the age of 8, Forrest Gump has always been my favourite film. As a child this film was magical and Forrest inspired me with his ability to run fast. The scene where he breaks from his leg braces is iconic and highlights how well the movie matches music to emotion. The Forrest Gump theme music by Alan Silvestri hits the mark and truly captures the beauty of a feather moving in the wind. The movie uses the theme of life being like a box of chocolates. You never know what you're going to get. What the audience gets is top tier cinema production on all levels. The director Robert Zemeckis delivers a visually stunning film that shows so much of the American Dream. The acting showcases Tom Hanks, Sally Field and Gary Sinise in their elements and they bring such life and dimension to the characters as we follow Forrest and his Mama across the decades. The movie tackles some of the hard topics with grace and surprising wit, all the while being respectful and quite informative of many historical moments without getting caught up wasting too much time on any one moment. The film to personally becomes one of understanding WHY exactly Forrest was able to be so successful. Luck? Funny script? Are we to believe its like the movie Being There where a man can succeed by the Mr magooing of his ignorance and naiveté. No. Forrest is successful because he is trusting. He puts his faith in others and in return friends help him. Sure a man of lesser intelligence can be swindled and taken advantage of but the story says that a man who works hard, trusts his fellow man and loves his mama and his god will succeed in America. The American Dream."
22361,True,"If this movie were a puppy, it would jump on top of you, wag its tail, lick your face, roll over and present its belly for rubbing, follow you home and hump your leg. It tries so hard to ingratiate itself with what it considers the average American moviegoer of the time, it seems like it was written by a whole committee of campaigning politicians instead of a couple writers. It's the most hollow, contrived piece of baby-boomer mind candy ever projectile vomited onto the national consciousness. It's offensive to mentally retarded people because it patronizingly shows Gump (Tom Hanks) achieving a kind of generation-sweeping fantasy success that no human being, so-called-mentally-challenged or not, could ever hope to achieve, yet still places him in a fairly realistic world (the Viet Nam scenes, for example, were pretty true-to-life in their violence and bloodiness). It's offensive to intelligent viewers because it's storyline and message are as simplistic as the title character. The Dick Cavett Show clip in which John Lennon, sitting next to Gump, simply speaks the lyrics to his song ""Imagine"" was just plain stupid. It's like the writers think the public will think they're exalting them in some kind of new and profound way by making all the popular imagery and beliefs that we've been force-fed throughout our lives into the actual foundation of a person's life. It's like they're saying, ""No, it's not just popular entertainment, it's the stuff that makes up your existence and defines you as a person, and that's all you need, so stop trying to challenge yourself, stop trying to think original thoughts."" George Orwell was right in ""1984"" about the control and manipulation and subjugation of our wills and bodies and intellects, but the source is different. The worst of it isn't coming from the police or the military or the people we work for, but from our entertainment - movies and internet and T.V. - the very things that are supposed to be an escape, at least in our imaginations, from all that drudgery and bullish*t and hassle of the world, and that makes it more insidious and effective. The scene near the end of the movie that takes place in the early 80s in which Jenny (Robin Wright) tells Gump she has some kind of ""new disease"" is an insult to the audience. Are we supposed to feel clever and proud of ourselves for realizing it's AIDS? Would it be considered bad writing if she just said, ""I have this new disease called AIDS""? Also, I heard that the producers spent seven million dollars to digitally erase Gary Sinise's legs instead of hiring a legless actor, which seems a little hypocritical considering the message of the movie that so-called-disabled people can do great things. This is the worst best-loved movie of all time!"
22362,True,"I am not exaggerating when I say that I have seen this film at least fifty times. It never fails to put me in a good mood. I would definitely recommend this film to everyone reading this review. Please watch this film! I watched this film with my mother at the cinema when it first came out and we still watch this film together, at least once a year. This is the prefect family film, or perhaps a film for a couple that wants to curl up with some popcorn. Tom Hanks is truly amazing in this role, and shows how a versatile actor he really is. My favourite thing about this film is how complex and well thought out the plot is, i often feel that writers and directors falter in their simplistic story lines. Forrest Gump will never fail to amuse :)"
