,is_spoiler,review_text
22808,True,"SPOILERS Three years after ""Star Wars"", creator George Lucas released the second part of his trilogy. Giving scripting credits to Leigh Brackett and Lawrence Kasden, as well as directing to Irvin Kershner, Lucas made his smartest ever decision and as a result was able to release the finest film of the trilogy by a mile. Considerably darker and more mature than it's predecessor, ""The Empire Strikes Back"" is a masterpiece of modern film. It is an intense, powerful, entertaining film with the ultimate cinema twist and with a script worthy of it's potential.After the events of the first film, Luke Skywalker (Mark Hamill) and Han Solo (Harrison Ford) are now members of the rebel alliance. Hidden on a frozen planet, the rebels hide from the domineering glow of the Empire. All is not well however as the evil Darth Vader (voiced by James Earl Jones) is on his way to find them.Easily the best of the trilogy, ""The Empire Strikes Back"" has so much going for it. A wonderful plot, an equally good script with some brilliant lines (even actor Harrison Ford joining in with a line or two of his own) and special effects to match, this film is a glowing example of why people love the trilogy so much.Since George Lucas passed on the major responsibilities for this film, we are given a more professional, well made film for our attention and Lucas's vision is better off for it. With it's recent remastering, it is also the only film in the trilogy to not be damaged by Lucas' tampering. Extra images are added, graphics are honed, but nothing major is changed. As a result the film appears to us to be no different from it's original self.Darker and more mature as well, this sequel is better than the original ""Star Wars"" because it isn't so black and white. Presenting the evil Darth Vader as a more balanced individual, we don't quite have the confused Vader of the final chapter, but we are beginning to get signs that he isn't quite as we expected.This second part also gives us the finest performance ever by one of the universes most important characters. Still a rubber puppet with bendy ears, Jedi Master Yoda is introduced in this film as a creature of wit and intelligence. Voiced by Frank Oz, Yoda is brilliant because of his lines. Legendarily possessing of an obsession for splitting sentences up and rehashing them together, Yoda very often speaks normally throughout this film. Occasionally demonstrating his penchant for bad English, he does make a few minor errors, but ultimately it is up to the later scripts of George Lucas to corrupt Yoda's style and turn this wonderful character into an annoying figure of fun.There's no real way to fault ""The Empire Strikes Back"". The finest part of the original trilogy, this film is amazing because it is professionally done. Nobody would ever deny that George Lucas did something wonderful when he thought up ""Star Wars"", but unfortunately for a lot of the films, Lucas always insisted on too much control. A dire writer of scripts, Lucas can destroy his films by making them infuriating to watch. In this part though, Lucas didn't get involved and as a result, ""The Empire Strikes Back"" is a masterpiece in it's own right."
22809,True,"(Note: This review contains some spoilers.)Movie novelty quickly wears thin, which is why so many sequels pale in comparison to their originals. ""Star Wars: Episode V: The Empire Strikes Back"" is the best of the original ""Star Wars"" trilogy, darker and deeper and even more powerful than the first film. Granted, the original pioneered an endless saga of imitators and somewhat imaginative knock-offs, and is still one of the greatest films ever made, but ""The Empire Strikes Back"" is a tiny inch ahead in the race.It is the dark middle chapter in an almost perfect trilogy, crammed full with imagination and special effects. It is simply one of the most visionary movies of all time, which is rare for a sequel -- any sequel -- especially in the case of a sci-fi film. Just take a look at ""Predator 2"" for an example of an idea running out of steam, or a director who cannot cope with his script.The film generally picks up where the last left off: Luke (Mark Hamill) saved the day by blowing up the Death Star, the heroes were awarded with medals by the princess (Carrie Fisher), and peace was temporarily restored. But Darth Vader (voice of James Earl Jones) is still alive, and the Emperor's fury grows stronger as Luke begins his Jedi training under the help of Yoda. Meanwhile, Han Solo (Harrison Ford) and Leia flee to Cloud City to escape an attack from the empire, where they are taken under the wing of Lando Calrissian (Billy Dee Williams), an old pal of Han's who is secretly working for Vader, somewhat against his own will.The movie is strong in its morals and Biblical metaphors, just as the original. Luke is the savior, Calrissian could be considered the equivalent of Judas, Han Solo is one of Luke's good disciples and Vader represents pure evil. And of course, there's the truly iconic line, ""I am your father,"" that is relevant to the devil, who -- according to the scriptures -- was an angel before being cast into the bowels of hell and becoming Lucifer.
Lucas admittedly used these various metaphors to strike a nerve in the subconscious of his viewers. Like all good fables, of fantasy or reality, ""Star Wars"" is a trilogy that relates to just about everyone, in one form or another, and is -- at its roots -- a story we are all very familiar with. It is the ever-familiar notion of good-vs. -evil at its core that helps propel these movies into the hearts of many. Yes, ""Star Wars"" is the quintessential nerd's film, engulfed in an entirely different dimension, but the film's bad rap for this is undeserved -- it's still a wonderful story, and you don't have to be a die-hard fan to appreciate its fine points (and it has many).One of the most popular legends (and misconceptions) regarding the ""Star Wars"" phenomenon is that George Lucas helmed the entire Star Wars trilogy, when in fact he only directed the first and wrote the screenplay for all three combined. ""The Empire Strikes Back"" is directed by Irvin Kirshner, who also delivered us the disappointing ""RoboCop 2."" How could one sequel be so great, and the other so bad? Simple: Kirshner's darkness in ""The Empire Strikes Back"" had a point, and a high value. In ""RoboCop 2,"" it was just excessive and silly, not to mention totally unnecessary. What Paul Verhoeven was able to do with the original ""RoboCop"" was something not many films can accomplish, and Kirshner tried to add on to this with a darker narrative, which only ended in a frustratingly empty motion picture.""The Empire Strikes Back"" has a point amidst the action, and is the most important of all three ""Star Wars"" movies. It has the famous introduction of the creature Yoda, who sits tucked away in his hut on a swamp planet, at first startling Luke with his strange features, and then with his subtle wisdom. It is Yoda who trains Luke in the ways of the Jedi, and eventually leads him towards his destination: The showdown with Vader, when the infamous secret is finally revealed.The movie is expertly crafted, both in terms of a a narrative and literal context. From beginning to end it is darker, fiercer and more powerful than the original film, which is not an easy feat. All trilogies have their dark areas, and this is usually the middle chapter (""Back to the Future Part II"" is a good example), yet in ""The Empire Strikes Back"" the darkness seems very appropriate given the material. It is a film that dwells long and hard on betrayal, murder, revenge, and unrecoverable mistakes. By the end of the movie, we know what Luke is feeling: There is still much to be done, despite an overwhelming emotional downpour of attachment and confusion. For us, as an audience, we know everything must come to an end within the next installment. For Luke, it could be an eternity of struggle. But we all know there will be an end to the epic saga, and we have always known this, ever since we first caught a glimpse of a younger, more innocent Luke working for his uncle on that deserted planet, so many years ago, when he could only dream of having adventures in other galaxies far, far away...5/5 stars.John Ulmer"
22810,True,"While the Titanic made all the rich people (with the exception of Molly Brown and Rose) automatically uncaring, snobby, and thoughtless just because they were rich and needed a couple of villains for the story, The Empire Strikes Back did not portray ""the villain"" in a completely evil light. Sympathy is induced when we see the back of Darth Vader's scarred and pasty head.  When he tells Luke of their blood relationship, some feeling is allowed to creep in, telling us that he is not just some maniacal killing machine, but a human, fallen from grace, yet able to retain some sense of love, however twisted it may be."
22811,True,"''Star Wars: Episode V - The Empire Strikes Back '' is my favorite one from all the star war series.Things are getting more and more complicated for the Rebels.Spite of the fact that the Death Star was destroyed, the Imperial troops had success expelling the Rebels from their secret base, and now they are being hunted in all galaxy. The new secret base is localized in Hoth, a very cold world even for the native animals. Darth Vader wants to find Luke at any cost, and now he sent many remote probes to find him in all space. Luke is attacked by a big animal and almost dies, by stays lost in the ice. He sees the ghost of Obi Wan Kenobi talking with him, and he says that Luke needs to go to a system called Dangoba, where Yoda will teach and explain to him all the steps to become a Jedi. Han Solo goes after Luke and they both are saved by their rebel team.The system Hoth is discovered by the Empire(since it should not have any human form living in there) and consequently the Rebel Base. Darth Vader decides to attack the Rebels by the surface,and the Rebels really stay in disadvantage. Han,Leia,C3pO and Chewbacca escapes from Hoth,but after many attacks from the Imperial troops and even asteroids fields, they arrive in the Cloud city that Lando,an old friend of Han,rules.Luke goes with R2 to Dangoba,and there he finds Yoda. The problem is, Yoda does not want to teach him how to become a Jedi,since he finds Luke extremely impatient, old to be trained and also with many anger inside of him,like his father Anakin. Obi Wan tries to change Yoda's mind, but only when Luke promises to really gives his best that Yoda accepts the challenge.The Emperor talks to Vader about a disturbance in the force that comes from Luke Skywalker. He finally says that Luke is son of Anakin and that Luke should never be trained as a Jedi,because of the risk in destroying the siths,that are very high. But Vader has other plans: He always imagined that his offspring died when Padme died, and now he thinks about making Luke a sith,to they both rule the galaxy together and also kill the Emperor.In the city of the clouds, Lando betrays Han and gives them all to Vader.It's all a trap to take Luke that Vader did, and while he tortures Han, Lukes see the vision of his friends suffering,and gave up his training. Yoda alerts him that the risk of turning to the dark side is high, and that he should not stop his training, but Luke is so worried with his friends that he cannot think about anything else. Vader call the award hunters and Boba Fett(the clone of Jango Fett,remember?)is the one who takes Han Solo to Jabba,to win a big prize.We are now in a risky situation, where Lukes needs to confront his dad without be tainted to the dark side, and someone needs to help Han,Chewbacca,Leia and C3po.Ps: *In this movie we can see the first demonstrations that Leia and Han likes each other,and when Leia wants to let Han with jealous and kisses Luke is kind of a funny moment. Another nice moment with Leia, is when we see the connection between her and Luke, when he has his hand cut and is in a dangerous situation after fighting with Vader.*I really like the big Imperial robots called 'walkers': I think they are one of the most impressive artilleries the Empire has."
22812,True,"I am A Star Wars fan, always have been. The difference was the direction in this film there were standards set. The Imperial Theme is one of the most well known themes and has been repeatedly parodied although it has kept respectable as time wears on. Darth Vader is given more than barking orders in ""A new Hope"" Boba Fett the most feared and universally loved Bounty Hunter even though he had only one line in the first three series makes his debut but actions speak louder than words. David Prowses body Language as the dark lord mixed with James Earl Jones voice is iconic. The budding romance between Han and Leia was a surprise when I first saw this. I thought for sure Luke would get it on with her, but Lucas had other plans which I was really happy about.The suspense is really built and when I was seven years old watching this film I hung on every word. I still do. The real difference is the direction and the attention to detail. The asteroid scene was new. John Williams thematics set the cornerstone of the film and a relentless chase through the stars for Luke Skywalker by a driven Dark lord is answered at the climax. The screenplay is more mature than the original and any of the others following. It is what is left unsaid that carries this film and makes it highly re-watchable.I'm going to give this film a nine it still excites me and is the real beginning of the story and for all it's worth I appreciate the prelude to it as well. This film delivers the emotional punch that has captured fans for decades and cemented a niche in the industry. Enjoy"
22813,True,"This movie is my all-time favorite. From the massive battles, to the surprising twist that even this day I get tingle from. I can't stress this enough that Empire Strikes Back is one of the greatest movies to be released. I remember first watching this when I was not older than 3 years of age, and gasping during the biggest reveal in movie history. If people say they hate Star Wars, then they obviously: A. Only saw the prequels (or)B. Are hiding the fact that this movie is a masterpiece.If you go any longer without watching the greatest trilogy of all time, then you are missing out."
22814,True,"And I've seen some great films. However, within this one it's the culmination of both fortuitous events and the craft and skill of everyone involved that makes this the best film of all time.If you start with the script, because many people leave this detail out, you realise how well crafted the dialogue is. This is no accident and arguably the key to this success was the work by Leigh Brackett, the woman that was also partly responsible for the script to the Bogey classic ""The Big Sleep"". I've often said that it you place Han and Leia's script in empire and compare the sparkling repartee between them and Marlow and Rutledge you could almost switch them between films (Those are harsh words to throw at a man, especially when he's walking out of your bedroom and sorry sweetheart, I haven't time for anything else, in particular).Then of course the luck factor kicks in. Bad luck at first with Mark Hamill's terrible bike accident which had to be explained with the wampa attack, which in turn leads to the scene where we see how Luke's powers are first coming along. Then arguably the best piece of lateral thinking. The obvious jedi master would be 6 feet tall and virtually indestructible, and rather than do that, they make Yoda anything but, they went the other way and created one of cinema's best realised fake characters. In Empire, Yoda is masterfully done and every scene with him is like a moment with a treasured Grandparent whose wisdom is strange but unquestionable. This is Yoda's film and is fantastic for it.The John williams score in this one is breathtaking, key moments, include the lifting of the X-wing and the confrontation between Lando and vader, so subtle, but so perfect.Finally the effects, the light sabre duel is arguably the best one ever put on film, as Luke's quick but not perfect yet, going up against a Jedi Warrior whose powers are second to only 2 others in the galaxy. Awesome, and as for the revelation, I thought he was lying when I was 10 years old, it is almost too unbelievable, but believable it is.First three aren't a patch and this one is George's masterpiece.10/10 Mikey B"
22815,True,"The best of the Star Wars series? Without a doubt. What makes this movie so great is the fact that it is not like other movies, leaving you with all the hope you need at the end. In this film, however, the only hope is that all of the main characters are still alive at the end.Another thing that places it above the others is its ending. The ""I am your father"" scene is no doubt the most famous single scene in film history, as well as one of the most shocking twists in any film ever made. Jones' delivery during the scene, as well as Hammil's reaction to it, only makes the scene better.And, of course, we can't forget the introduction of everyone's favorite Jedi master, Yoda. The jump he makes from strangely hilarious (""MINE! MINE!"") to calm and serious is very believable, unlike most films, where major jumps in personality are not believable at all. His unique speech is also interesting.In closing, one of the best films ever made. Thank you, George Lucas and Irvin Kershner, for bringing one of the best movies of all time."
22816,True,"In many ways, The Empire Strikes Back is the perfect sequel. But before I begin, let me get one thing out of the way. This is NOT the best Star Wars film of all time. That honour lies with the original, which it always will. There's a multitude of great scenes here, but I can and will argue that every one of them is derived from the original.In case the original Star Wars lulled you into a false sense of security - the Death Star is destroyed, Tarkin is dead and Vader is lost in space - Empire Strikes Back (the name says it all) opens with the iconic Battle of Hoth, where the rebels are once again on the run from an Empire with superior numbers and firepower. Everything about this battle sets the mood of Empire - most of which is spent on the run. If your heart isn't beating faster than usual when Vader is walking up to the Millennium Falcon, then you're straight up lying.There's no point wasting space talking about the performances in Empire Strikes Back, because Hamill, Fisher, Ford, Daniel and the actors behind Vader are just as good in this film as they were in the original. Ford and Fisher's on screen chemistry is what every movie couple aspires to be - it is not only believable but obvious that the Princess falls for the scoundrel Solo. Frank Oz joins the cast as the delightful Yoda, and his performance is perfect both in Yoda's wisest and most comedic moments. See also Billy Dee Williams, who became one of the franchise's most beloved characters in such a small amount of time. Williams' easy smile and commanding delivery shows us very clearly why he was in the conversation for the role of Han Solo.The reason that Empire Strikes Back is the perfect sequel is that it delves deeper into the parts we wanted to know more about. Yoda warns us that Luke is not right to be a Jedi, and then we watch Luke make the very mistakes Yoda was warning him about. Vader is built into an incredible villain in this movie - he knows Luke is his son and he still maims him. One of the things I loved in this movie was the similarity of Vader's approach to Admiral Ozell and Captain Needa's failures. Ozell is a buffoon and Needa an honest and upfront man willing to accept responsibility, and they both meet the same fate. Its a small thing, but it says so much about Vader's lack of empathy.Kershner is a very skilled director, probably the best in the franchise. Some of my favourite directed scenes include the devastating duel between Luke and Vader, where it is immediately obvious that Luke is out of his depth, and the incredible scene in which Vader's human head is revealed to the audience. A facial expression or change in body language is enough to speak volumes to the audience.I'm not in love with Empire Strikes Back. I find Hoth's Yeti, the giant asteroid worm, and the community's bizarre obsession with Boba Fett to be rather annoying. I also found Hoth, Dagobah and Bespin to be relatively flat and uninspired worlds by Star Wars standards. But they are all such tiny things in what is obviously an incredible film - the film that gave me my name.''Luke, I am your father.''"
22817,True,"Although Star Wars Episode IV was groundbreaking, as a kid I always loved to see Star Wars Episode V, as basically it took all the things developed in the first movie, and built on them to create something 1,000 times better like a good sequel should, rather than just retracing the steps of the previous film. Although my family didn't own Episode V, my brother's friend did, and surprised me when I was about 6 years old by bringing over Episode V in secret, and I adored every last minute of it!So what's the deal? After the destruction of the Death Star in the previous film, the Empire gained its revenge, and the Rebel Alliance was scattered across the Galaxy in a bitter chase. Now on the ice planet of Hoth, Jedi Luke Skywalker is told in a vision to go to the planet of Dagobah to learn from a mystical Jedi Master known as Yoda. Meanwhile, the Empire determines their location, and after a vicious fight between the ill-equipped Rebels and the Empire's AT-AT Walkers, the group must flee the planet, with Han Solo and Chewbacca taking Princess Leia and C-3PO in a desperate bid to escape the Imperial blockade aboard the Millennium Falcon, whilst Luke and R2D2 journey to the swamp world of Dagobah to find the mysterious Jedi, all while being pursued by the vengeful Dark Lord, Darth Vader, obsessed with turning Luke to the Dark Side.As I said, rather than retreading the first movie like many sequels do, the Empire Strikes Back takes all the elements from the first movie, the fantastic models, the gripping action, the story, the characters, and expands on them. The development of the characters, such as romantic relationship that you can genuinely believe between Han and the Princess is established, Luke is trained in the art of a Jedi, being able to control and channel the Force, and Darth Vader's truly evil powers are built upon, now being a ruthless leader of a frightened Army.The story is also one that throws you on so many loops. I've watched this movie a million times so nothing surprises me, but if you're watching for the first time, there are many things about this film that will give you a shock, or take you by surprise. I of course wont name them, but you'll see what I mean.The action sequences have also been massively improved since the last movie. Whilst the battle above the Death Star, though long, was impressive, the battle against the AT-AT's in the snow with the stop-motion movement of the Walkers and the fight of the Snowspeeders is just so good it's practically real. Every individual piece is manipulated and choreographed to perfection to create a truly awesome fight scene. The lightsaber battles too have been made more energetic, and take place on a wider range of locations, as well as the mastery of the Force and powers that it entails being developed heavily.Overall, I consider this both my best Science-Fiction film, but also my best film of all time. A film that even today has me hooked, and continues to be the awe and inspiration of so many even 35 years after it first hit the big screen. I recommend this movie to everyone, because it appeals to just about everyone!"
